Date,Area,Area 2,Pit Name,Game Group,Game Type,Game Type Short,Table Name,Stat Drop,Stat Win,Promo Chips,Matchplay Coupons,Matchplay & PromoChips,StatDrop less MP,StatWin less MP,Active Days,Status
44452,Yaamava',Rest of Floor,Pit15,Ultimate Texas H,Ultimate Texas H,UTH,UTH1508,3115,3245, -   ,0, -   ,3115,3245,1,Active
44452,Yaamava',Rest of Floor,Pit16,Ultimate Texas H,Ultimate Texas H,UTH,UTH1606,11900,2075, -   ,130,130,11770,1945,1,Active
44452,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH305,15150,10370, -   ,540,540,14610,9830,1,Active
44452,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH306,13665,-945, -   ,0, -   ,13665,-945,1,Active
44452,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH314,1400,1680, -   ,0, -   ,1400,1680,1,Active
44452,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH412,33500,9695, -   ,580,580,32920,9115,1,Active
44452,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH414,24497,-12983, -   ,575,575,23922,-13558,1,Active
44452,Yaamava',Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH502,4380,410, -   ,40,40,4340,370,1,Active
44452,Yaamava',Rest of Floor,Pit6,Ultimate Texas H,Ultimate Texas H,UTH,UTH607,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1002,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1003,7840,13420, -   ,40,40,7800,13380,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1004,0,25, -   ,0, -   , -   ,25,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1005,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,53735,-4170, -   ,60,60,53675,-4230,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,20300,3545, -   ,150,150,20150,3395,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1008,23079,9079, -   ,475,475,22604,8604,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1009,68445,52440, -   ,750,750,67695,51690,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,34936,13426, -   ,1115,1115,33821,12311,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014,60800,-13340, -   ,0, -   ,60800,-13340,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1016,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1017,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1101,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1102,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1108,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1206,13488,4048, -   ,710,710,12778,3338,1,Active
44453,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1207,1495,1305, -   ,125,125,1370,1180,1,Active
44453,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1208,615,445, -   ,15,15,600,430,1,Active
44453,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1501,2230,980, -   ,0, -   ,2230,980,1,Active
44453,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1503,3135,-325, -   ,40,40,3095,-365,1,Active
44453,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1506,6670,6180, -   ,565,565,6105,5615,1,Active
44453,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1507,3420,2345, -   ,30,30,3390,2315,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1601,1760,110, -   ,0, -   ,1760,110,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1602,2472,1342, -   ,0, -   ,2472,1342,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1605,15920,3995, -   ,550,550,15370,3445,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1607,2180,725, -   ,75,75,2105,650,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1608,3382,512, -   ,0, -   ,3382,512,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1701,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1702,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1703,21360,-34535, -   ,775,775,20585,-35310,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1704,51835,7785, -   ,1215,1215,50620,6570,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1705,66970,-1975, -   ,950,950,66020,-2925,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1706,16930,970, -   ,855,855,16075,115,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1707,21900,-3355, -   ,0, -   ,21900,-3355,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1708,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1709,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Main Floor,Rest of Floor,Pit2,Blackjack,Blackjack,BJ,BJ201,735,875, -   ,15,15,720,860,1,Active
44453,Main Floor,Rest of Floor,Pit2,Blackjack,Blackjack,BJ,BJ203,4085,2735, -   ,15,15,4070,2720,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ302,19631,14591, -   ,290,290,19341,14301,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ307,14715,3125, -   ,825,825,13890,2300,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ311,3775,1525, -   ,50,50,3725,1475,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ316,5585,895, -   ,40,40,5545,855,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ317,11069,5049, -   ,210,210,10859,4839,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ401,27761,4946, -   ,550,550,27211,4396,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ402,23180,7675, -   ,420,420,22760,7255,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ406,24385,15420, -   ,715,715,23670,14705,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ407,32206,9351, -   ,445,445,31761,8906,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ411,25234,14019, -   ,495,495,24739,13524,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ418,19972,-9713, -   ,1435,1435,18537,-11148,1,Active
44453,Yaamava',Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ503,5338,2103, -   ,30,30,5308,2073,1,Active
44453,Yaamava',Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ505,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ506,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ507,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ601,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ602,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ604,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ605,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ608,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ806,3700,-7110, -   ,0, -   ,3700,-7110,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ807,46545,24680, -   ,1200,1200,45345,23480,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack,BJ,BJ901,10100,10065, -   ,0, -   ,10100,10065,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack - Double Deck,BJ-DD,BJ902,0,-1455, -   ,0, -   , -   ,-1455,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack,BJ,BJ903,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack,BJ,BJ904,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack - Double Deck,BJ-DD,BJ905,12450,7510, -   ,150,150,12300,7360,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack,BJ,BJ906,35920,23690, -   ,0, -   ,35920,23690,1,Active
44453,High Limit,High Limit,Enclave,Blackjack,Blackjack,BJ,BJ907,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1001,14325,-9215, -   ,325,325,14000,-9540,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB101,40560,9880, -   ,1225,1225,39335,8655,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB102,18985,5720, -   ,505,505,18480,5215,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB103,14570,-3460, -   ,5,5,14565,-3465,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB104,7991,5971, -   ,175,175,7816,5796,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB105,39083,11728, -   ,1665,1665,37418,10063,1,Active
44453,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB106,49886,28571, -   ,1110,1110,48776,27461,1,Active
44453,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB1710,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB204,2740,2600, -   ,0, -   ,2740,2600,1,Active
44453,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB205,35736,25851, -   ,310,310,35426,25541,1,Active
44453,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB206,25895,8035, -   ,275,275,25620,7760,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB801,61540,175, -   ,1265,1265,60275,-1090,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB802,40565,-1800, -   ,865,865,39700,-2665,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB803,24255,-305, -   ,365,365,23890,-670,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB804,4000,-4925, -   ,0, -   ,4000,-4925,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB805,0,525, -   ,0, -   , -   ,525,1,Active
44453,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB808,36447,6257, -   ,1290,1290,35157,4967,1,Active
44453,High Limit,High Limit,Enclave,EZ Baccarat,EZ Baccarat,EZB,EZB908,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Freebet BlackJack,FBJ,FBJ1103,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Freebet BlackJack,FBJ,FBJ1205,14565,4585, -   ,50,50,14515,4535,1,Active
44453,Yaamava',Rest of Floor,Pit15,Blackjack,Freebet Blackjack,FBJ,FBJ1505,12660,-4230, -   ,135,135,12525,-4365,1,Active
44453,Yaamava',Rest of Floor,Pit16,Blackjack,Freebet Blackjack,FBJ,FBJ1603,21887,5812, -   ,700,700,21187,5112,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ301,20525,5005, -   ,175,175,20350,4830,1,Active
44453,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ304,13030,1485, -   ,240,240,12790,1245,1,Active
44453,Main Floor,Rest of Floor,Pit4,Blackjack,Freebet BlackJack,FBJ,FBJ417,27318,13158, -   ,765,765,26553,12393,1,Active
44453,Yaamava',Rest of Floor,Pit6,Blackjack,Freebet Blackjack,FBJ,FBJ603,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Main Floor,Rest of Floor,Pit4,Four Card Poker,Four Card Poker,FCP,FCP415,9675,365, -   ,25,25,9650,340,1,Active
44453,Rockin' Casino,Rest of Floor,Pit12,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG1201,400,140, -   ,0, -   ,400,140,1,Active
44453,Main Floor,Rest of Floor,Pit2,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG202,1825,910, -   ,50,50,1775,860,1,Active
44453,Main Floor,Rest of Floor,Pit3,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG303,10875,-16710, -   ,325,325,10550,-17035,1,Active
44453,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG403,14053,10748, -   ,395,395,13658,10353,1,Active
44453,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG416,15083,3463, -   ,280,280,14803,3183,1,Active
44453,Yaamava',Rest of Floor,Pit5,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG508,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Mystery Card Rou,Mystery Card Rou,MCR,MCR1015,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Mystery Card Rou,Mystery Card Rou,MCR,MCR1104,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit12,Mystery Card Rou,Mystery Card Rou,MCR,MCR1204,12105,6380, -   ,515,515,11590,5865,1,Active
44453,Yaamava',Rest of Floor,Pit15,Mystery Card Rou,Mystery Card Rou,MCR,MCR1504,8016,1606, -   ,340,340,7676,1266,1,Active
44453,Yaamava',Rest of Floor,Pit16,Mystery Card Rou,Mystery Card Rou,MCR,MCR1604,12954,-456, -   ,375,375,12579,-831,1,Active
44453,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR308,5840,4155, -   ,50,50,5790,4105,1,Active
44453,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR309,610,1175, -   ,0, -   ,610,1175,1,Active
44453,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR310,220,-235, -   ,0, -   ,220,-235,1,Active
44453,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR408,33155,23265, -   ,1555,1555,31600,21710,1,Active
44453,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR409,32675,6965, -   ,855,855,31820,6110,1,Active
44453,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR410,33091,6596, -   ,965,965,32126,5631,1,Active
44453,Yaamava',Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR504,10205,595, -   ,1400,1400,8805,-805,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Mississippi Stud,Mississippi Stud,MS,MS1107,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Yaamava',Rest of Floor,Pit5,Mississippi Stud,Mississippi Stud,MS,MS501,2135,540, -   ,0, -   ,2135,540,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Three Card Poker,Three Card Poker,TCP,TCP1106,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit12,Three Card Poker,Three Card Poker,TCP,TCP1202,2110,730, -   ,10,10,2100,720,1,Active
44453,Yaamava',Rest of Floor,Pit15,Three Card Poker,Three Card Poker,TCP,TCP1502,10596,4546, -   ,115,115,10481,4431,1,Active
44453,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP312,0,585, -   ,0, -   , -   ,585,1,Active
44453,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP315,4215,2840, -   ,100,100,4115,2740,1,Active
44453,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP404,21870,9315, -   ,85,85,21785,9230,1,Active
44453,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP405,16855,6340, -   ,15,15,16840,6325,1,Active
44453,Yaamava',Rest of Floor,Pit6,Three Card Poker,Three Card Poker,TCP,TCP606,0,0, -   ,0, -   , -   , -   ,1,Active
44453,High Limit,High Limit,High Limit,Ultimate Texas H,Ultimate Texas H,UTH,UTH1011,0,0, -   ,0, -   , -   , -   ,1,Active
44453,Rockin' Casino,Rest of Floor,Pit11,Ultimate Texas H,Ultimate Texas H,UTH,UTH1105,0,0, -   ,0, -   , -   , -   ,0,Inactive
44453,Rockin' Casino,Rest of Floor,Pit12,Ultimate Texas H,Ultimate Texas H,UTH,UTH1203,900,875, -   ,0, -   ,900,875,1,Active
44453,Yaamava',Rest of Floor,Pit15,Ultimate Texas H,Ultimate Texas H,UTH,UTH1508,10240,7060, -   ,25,25,10215,7035,1,Active
44453,Yaamava',Rest of Floor,Pit16,Ultimate Texas H,Ultimate Texas H,UTH,UTH1606,21882,11307, -   ,205,205,21677,11102,1,Active
44453,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH305,13400,5280, -   ,340,340,13060,4940,1,Active
44453,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH306,11230,-6815, -   ,0, -   ,11230,-6815,1,Active
44453,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH314,8840,3855, -   ,15,15,8825,3840,1,Active
44453,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH412,42835,7855, -   ,875,875,41960,6980,1,Active
44453,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH414,38175,34515, -   ,725,725,37450,33790,1,Active
44453,Yaamava',Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH502,2290,1230, -   ,0, -   ,2290,1230,1,Active
44453,Yaamava',Rest of Floor,Pit6,Ultimate Texas H,Ultimate Texas H,UTH,UTH607,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1002,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1003,10225,1855, -   ,0, -   ,10225,1855,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1004,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1005,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,20950,-2050, -   ,150,150,20800,-2200,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,45540,-5280, -   ,0, -   ,45540,-5280,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1008,40500,39215, -   ,0, -   ,40500,39215,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1009,47550,27805, -   ,350,350,47200,27455,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,17705,535, -   ,0, -   ,17705,535,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1016,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1017,0,0, -   ,0, -   , -   , -   ,1,Active
44454,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1101,0,0, -   ,0, -   , -   , -   ,0,Inactive
44454,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1102,0,0, -   ,0, -   , -   , -   ,0,Inactive
44454,Rockin' Casino,Rest of Floor,Pit11,Blackjack,Blackjack,BJ,BJ1108,0,0, -   ,0, -   , -   , -   ,0,Inactive
44454,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1206,10611,6461, -   ,120,120,10491,6341,1,Active
44454,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1207,200,-75, -   ,0, -   ,200,-75,1,Active
44454,Rockin' Casino,Rest of Floor,Pit12,Blackjack,Blackjack,BJ,BJ1208,500,435, -   ,0, -   ,500,435,1,Active
44454,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1501,6760,5090, -   ,0, -   ,6760,5090,1,Active
44454,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1503,7139,-1176, -   ,85,85,7054,-1261,1,Active
44454,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1506,8885,7495, -   ,20,20,8865,7475,1,Active
44454,Yaamava',Rest of Floor,Pit15,Blackjack,Blackjack,BJ,BJ1507,5221,396, -   ,0, -   ,5221,396,1,Active
44454,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1601,5750,-3155, -   ,0, -   ,5750,-3155,1,Active
44454,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1602,3334,-1296, -   ,0, -   ,3334,-1296,1,Active
44454,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1605,10605,2870, -   ,30,30,10575,2840,1,Active
44454,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1607,2995,3330, -   ,125,125,2870,3205,1,Active
44454,Yaamava',Rest of Floor,Pit16,Blackjack,Blackjack,BJ,BJ1608,6017,3477, -   ,50,50,5967,3427,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1701,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1702,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1703,32600,19280, -   ,0, -   ,32600,19280,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1704,50105,44080, -   ,425,425,49680,43655,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1705,80485,35200, -   ,1275,1275,79210,33925,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1706,12775,1190, -   ,290,290,12485,900,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1707,65140,-70520, -   ,0, -   ,65140,-70520,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1708,0,0, -   ,0, -   , -   , -   ,1,Active
44454,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ1709,0,0, -   ,0, -   , -   , -   ,1,Active
44454,Main Floor,Rest of Floor,Pit2,Blackjack,Blackjack,BJ,BJ201,6618.05,3443.05, -   ,80,80,6538,3363,1,Active
44454,Main Floor,Rest of Floor,Pit2,Blackjack,Blackjack,BJ,BJ203,0,0, -   ,0, -   , -   , -   ,1,Active
44454,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ302,9709,8009, -   ,255,255,9454,7754,1,Active
44454,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ307,12683,2128, -   ,90,90,12593,2038,1,Active
44454,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ311,15345,-265, -   ,115,115,15230,-380,1,Active
44454,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ316,16395,11750, -   ,215,215,16180,11535,1,Active
44454,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ317,14535,5825, -   ,450,450,14085,5375,1,Active
44454,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ401,22365,3615, -   ,325,325,22040,3290,1,Active
44454,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ402,24480,545, -   ,625,625,23855,-80,1,Active
44454,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ406,34386,7531, -   ,690,690,33696,6841,1,Active
44454,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ407,36673,5228, -   ,800,800,35873,4428,1,Active
44454,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ411,19295,-7535, -   ,155,155,19140,-7690,1,Active
